Materials,Stock,Duplicates,,
300934,0000000,1,,
300933,0000000,1,,
300932,0000000,1,,
300931,0000000,1,,
300930,0000000,1,,
300929,0000000,1,,
300928,0000000,1,,
300927,0000000,1,,
300926,0000000,1,,
300925,0000000,1,,
300924,0000000,1,,
300923,0000000,1,,
300922,0000000,1,,
300921,0000000,1,,
300920,0000000,1,,
300919,0000000,1,,
300918,0000000,1,,
300917,0000000,1,,
300916,0000000,1,,
300915,0000000,1,,
300914,0000000,1,,
300913,0000000,1,,
300912,0000000,1,,
300911,0000000,1,,
300910,0000000,1,,
300909,0000000,1,,
300908,0000000,1,,
300907,0000000,1,,
300906,0000000,1,,
300905,0000000,1,,
300904,0000000,1,,
300903,0000000,1,,
300902,0000000,1,,
300901,0000000,1,,
300900,0000000,1,,
300899,0000000,1,,
300898,0000000,1,,
300897,0000000,1,,
300896,0000000,1,,
300895,0000000,1,,
300894,0000000,1,,
300891,0000000,1,,
300890,0000000,1,,
300888,0000000,1,,
300882,0000000,1,,
300881,0000000,1,,
300880,0000000,1,,
300879,0000000,1,,
300878,0000000,1,,
300876,0000000,1,,
300875,0000000,1,,
300874,0000000,1,,
300873,0000065,1,,
300872,0000000,1,,
300870,0000458,1,,
300869,0000000,1,,
300868,0000000,1,,
300867,0000000,1,,
300866,0000000,1,,
300865,0000000,1,,
300863,0000000,1,,
300862,0000000,1,,
300861,0000000,1,,
300860,0000000,1,,
300859,0000000,1,,
300858,0000000,1,,
300857,0000000,1,,
300856,0000000,1,,
300855,0000000,1,,
300854,0000000,1,,
300853,0000000,1,,
300852,0000000,1,,
300851,0000000,1,,
300850,0000027,2,,
300850,0000086,2,,
300849,0000006,2,,
300849,0000399,2,,
300848,0000563,1,,
300847,0000000,1,,
300846,0000000,1,,
300845,0000063,1,,
300844,0000000,1,,
300843,0000000,1,,
300842,0000025,1,,
300841,0000000,1,,
300840,0000000,1,,
300839,0000000,1,,
300837,0000000,1,,
300836,0000000,1,,
300835,0000000,1,,
300834,0000020,1,,
300833,0000348,1,,
300832,0000040,1,,
300831,0000000,1,,
300830,0000000,1,,
300829,0000000,1,,
300828,0000000,1,,
300827,0000000,1,,
300826,0000000,1,,
300825,0000000,1,,
300824,0000000,1,,
300823,0000000,1,,
300822,0000000,1,,
300821,0000000,1,,
300820,0000000,1,,
300818,0000336,1,,
300817,0000105,1,,
300816,0000000,1,,
300815,0000000,1,,
300814,0000000,1,,
300813,0000000,1,,
300812,0000000,1,,
300811,0000000,1,,
300810,0000000,1,,
300809,0000000,1,,
300808,0000000,1,,
300807,0000000,1,,
300806,0000000,1,,
300805,0000000,1,,
300804,0000000,1,,
300803,0000000,1,,
300802,0000000,1,,
300801,0000000,1,,
300800,0000000,1,,
300799,0000000,1,,
300798,0000000,1,,
300797,0000000,1,,
300796,0000000,1,,
300795,0000000,1,,
300794,0000003,1,,
300793,0000000,1,,
300792,0000000,1,,
300791,0000000,1,,
300790,0000000,1,,
300789,0000000,1,,
300788,0000000,1,,
300787,0000000,1,,
300786,0000000,1,,
300785,0000000,1,,
300784,0000000,1,,
300783,0000000,1,,
300782,0000000,1,,
300781,0000000,1,,
300780,0000000,1,,
300779,0000000,1,,
300778,0000000,1,,
300777,0000000,1,,
300776,0000000,1,,
300775,0000000,1,,
300774,0000000,1,,
300773,0000000,1,,
300772,0000000,1,,
300770,0000000,1,,
300769,0000000,1,,
300767,0000000,1,,
300766,0000000,1,,
300765,0000000,1,,
300764,0000000,1,,
300763,0000000,1,,
300762,0000000,1,,
300761,0000000,1,,
300760,0000000,1,,
300759,0000000,1,,
300758,0000000,1,,
300757,0000000,1,,
300756,0000000,1,,
300755,0000000,1,,
300753,0000000,1,,
300752,0000000,1,,
300751,0000000,1,,
300750,0000000,1,,
300749,0000000,1,,
300748,0000000,1,,
300747,0000000,1,,
300746,0000000,1,,
300745,0000000,1,,
300744,0000000,1,,
300731,0000000,1,,
300730,0000000,1,,
300729,0000000,1,,
300728,0000000,1,,
300727,0000000,1,,
300726,0000000,1,,
300725,0000000,1,,
300724,0000000,1,,
300723,0000000,1,,
300722,0000000,1,,
300721,0000000,1,,
300720,0000000,1,,
300719,0000000,1,,
300718,0000000,1,,
300717,0000000,1,,
300715,0000000,1,,
300714,0000000,1,,
300713,0000000,1,,
300712,0000000,1,,
300711,0000000,1,,
300710,0000000,1,,
300709,0000000,1,,
300708,0000000,1,,
300707,0000000,1,,
300706,0000000,1,,
300705,0000000,1,,
300704,0000000,1,,
300703,0000000,1,,
300702,0000000,1,,
300701,0000000,1,,
300700,0000000,1,,
300680,0000000,1,,
300679,0000000,1,,
300678,0000000,1,,
300670,0000000,1,,
300669,0000057,1,,
300668,0000000,1,,
300667,0000000,1,,
300666,0000000,1,,
300665,0000000,1,,
300664,0000000,1,,
300662,0000000,1,,
300661,0000000,1,,
300660,0000000,1,,
300657,0000000,1,,
300655,0000000,1,,
300653,0000000,1,,
300652,0000000,1,,
300651,0000000,1,,
300650,0000000,1,,
300649,0000000,1,,
300645,0000000,1,,
300643,0000000,1,,
300642,0000000,1,,
300641,0000000,1,,
300640,0000000,1,,
300638,0000000,1,,
300637,0000000,1,,
300636,0000000,1,,
300635,0000000,1,,
300634,0000000,1,,
300633,0000000,1,,
300632,0000000,1,,
300631,0000000,1,,
300630,0000000,1,,
300629,0000000,1,,
300628,0000000,1,,
300627,0000000,1,,
300626,0000000,1,,
300625,0000000,1,,
300624,0000000,1,,
300623,0000000,1,,
300622,0000000,1,,
300621,0000000,1,,
300620,0000000,1,,
300618,0000000,1,,
300617,0000000,1,,
300616,0000000,1,,
300615,0000000,1,,
300614,0000039,1,,
300613,0000024,1,,
300612,0000000,1,,
300611,0000000,1,,
300610,0000000,1,,
300609,0000000,1,,
300608,0000000,1,,
300607,0000000,1,,
300606,0000000,1,,
300605,0000000,1,,
300604,0000000,1,,
300603,0000000,1,,
300602,0000000,1,,
300601,0000000,1,,
300600,0000000,1,,
300582,0000000,1,,
300581,0000000,1,,
300580,0000000,1,,
300536,0000000,1,,
300535,0000000,1,,
300483,0000000,1,,
300480,0000000,1,,
300479,0000000,1,,
300478,0000000,1,,
300477,0000000,1,,
300476,0000000,1,,
300475,0000000,1,,
300474,0000000,1,,
300473,0000000,1,,
300472,0000000,1,,
300471,0000000,1,,
300470,0000000,1,,
300464,0000000,1,,
300463,0000000,1,,
300462,0000000,1,,
300461,0000000,1,,
300460,0000000,1,,
300459,0000000,1,,
300458,0000000,1,,
300457,0000000,1,,
300456,0000000,1,,
300455,0000000,1,,
300454,0000000,1,,
300447,0000000,1,,
300445,0000000,1,,
300444,0000000,1,,
300443,0000000,1,,
300442,0000000,1,,
300441,0000000,1,,
300439,0000000,1,,
300438,0000000,1,,
300437,0000000,1,,
300436,0000000,1,,
300434,0000000,1,,
300433,0000000,1,,
300432,0000000,1,,
300430,0000000,1,,
300429,0000000,1,,
300428,0000000,1,,
300427,0000000,1,,
300426,0000000,1,,
300425,0000000,1,,
300424,0000000,1,,
300423,0000000,1,,
300422,0000000,1,,
300421,0000000,1,,
300420,0000000,1,,
300419,0000000,1,,
300418,0000000,1,,
300417,0000000,1,,
300416,0000000,1,,
300415,0000000,1,,
300414,0000000,1,,
300413,0000000,1,,
300411,0000000,1,,
300410,0000000,1,,
300409,0000000,1,,
300408,0000000,1,,
300407,0000000,1,,
300406,0000000,1,,
300405,0000000,1,,
300397,0000000,1,,
300396,0000000,1,,
300390,0000000,1,,
300383,0000000,1,,
300382,0000000,1,,
300381,0000000,1,,
300380,0000000,1,,
300379,0000000,1,,
300378,0000000,1,,
300377,0000000,1,,
300375,0000000,1,,
300374,0000000,1,,
300373,0000000,1,,
300372,0000000,1,,
300371,0000000,1,,
300370,0000000,1,,
300368,0000000,1,,
300367,0000000,1,,
300362,0000000,1,,
300361,0000000,1,,
300360,0000000,1,,
300359,0000000,1,,
300358,0000000,1,,
300357,0000000,1,,
300356,0000000,1,,
300355,0000000,1,,
300354,0000000,1,,
300353,0000000,1,,
300352,0000000,1,,
300351,0000000,1,,
300350,0000000,1,,
300341,0000000,1,,
300339,0000000,1,,
300338,0000000,1,,
300337,0000000,1,,
300336,0000000,1,,
300335,0000000,1,,
300334,0000000,1,,
300333,0000000,1,,
300331,0000000,1,,
300330,0000000,1,,
300329,0000000,1,,
300328,0000000,1,,
300327,0000000,1,,
300326,0000000,1,,
300325,0000000,1,,
300324,0000000,1,,
300323,0000000,1,,
300322,0000000,1,,
300321,0000000,1,,
3003202754,0000000,1,,
3003202753,0000887,1,,
3003202741,0000000,1,,
3003202337,0000000,1,,
3003201477,0000000,1,,
3003201476,0000000,1,,
3003200578,0000000,1,,
3003200577,0000000,1,,
3003200575,0000000,1,,
3003200573,0000000,1,,
3003200571,0000020,1,,
3003200384,0000000,1,,
3003200383,0000181,1,,
3003200381,0000140,1,,
3003200136,0000000,1,,
3003200006,0000000,1,,
300320,0000000,1,,
300319,0000000,1,,
300318,0000000,1,,
300317,0000000,1,,
300316,0000000,1,,
300315,0000000,1,,
300314,0000000,1,,
300313,0000000,1,,
300311,0000000,1,,
300310,0000000,1,,
300308,0000000,1,,
300307,0000000,1,,
300306,0000000,1,,
300305,0000000,1,,
300303,0000000,1,,
300302,0000000,1,,
300301,0000000,1,,
300300,0000000,1,,
300299,0000000,1,,
300298,0000000,1,,
300280,0000000,1,,
300279,0000000,1,,
300278,0000000,1,,
300277,0000000,1,,
300276,0000000,1,,
300275,0000000,1,,
300274,0000000,1,,
300273,0000000,1,,
300272,0000000,1,,
300264,0000000,1,,
300263,0000000,1,,
300262,0000000,1,,
300261,0000000,1,,
300260,0000000,1,,
300259,0000000,1,,
300258,0000000,1,,
300257,0000000,1,,
300256,0000000,1,,
300255,0000000,1,,
300254,0000000,1,,
300253,0000000,1,,
300252,0000000,1,,
300251,0000000,1,,
300250,0000000,1,,
300249,0000000,1,,
300248,0000000,1,,
300247,0000000,1,,
300246,0000000,1,,
300245,0000000,1,,
300244,0000000,1,,
300243,0000000,1,,
300242,0000000,1,,
300241,0000000,1,,
300240,0000000,1,,
300239,0000000,1,,
300233,0000000,1,,
300232,0000000,1,,
300231,0000000,1,,
300230,0000000,1,,
300229,0000000,1,,
300228,0000000,1,,
300227,0000000,1,,
300226,0000000,1,,
300225,0000000,1,,
300222,0000000,1,,
300221,0000000,1,,
300220,0000000,1,,
3002186614,0000040,1,,
3002186608,0000129,1,,
300218,0000000,1,,
300217,0000000,1,,
300216,0000000,1,,
300215,0000000,1,,
300212,0000000,1,,
300211,0000000,1,,
300210,0000000,1,,
300207,0000000,1,,
300206,0000000,1,,
300205,0000000,1,,
3002025600,0000000,1,,
300202,0000000,1,,
300201,0000000,1,,
300200,0000000,1,,
300193,0000000,1,,
300192,0000000,1,,
300191,0000000,1,,
300190,0000000,1,,
300189,0000000,1,,
300187,0000000,1,,
300186,0000000,1,,
300185,0000000,1,,
300184,0000000,1,,
300183,0000000,1,,
300182,0000000,1,,
300181,0000000,1,,
300180,0000000,1,,
300179,0000000,1,,
300178,0000000,1,,
300177,0000000,1,,
300176,0000000,1,,
300175,0000000,1,,
300174,0000000,1,,
300173,0000000,1,,
300172,0000000,1,,
300171,0000000,1,,
300170,0000000,1,,
300169,0000000,1,,
300168,0000000,1,,
300161,0000000,1,,
300160,0000000,1,,
300155,0000000,1,,
300154,0000000,1,,
300153,0000000,1,,
300152,0000000,1,,
300150,0000000,1,,
300149,0000000,1,,
300148,0000000,1,,
300147,0000000,1,,
300146,0000000,1,,
300145,0000000,1,,
300144,0000000,1,,
300143,0000000,1,,
300142,0000000,1,,
300141,0000000,1,,
300140,0000000,1,,
300139,0000000,1,,
300138,0000000,1,,
300137,0000000,1,,
300136,0000000,1,,
300135,0000000,1,,
300134,0000000,1,,
300133,0000000,1,,
300132,0000000,1,,
300131,0000000,1,,
300130,0000000,1,,
300129,0000000,1,,
300128,0000000,1,,
300127,0000000,1,,
300126,0000000,1,,
300125,0000000,1,,
300124,0000000,1,,
300123,0000000,1,,
300122,0000000,1,,
300121,0000000,1,,
300120,0000000,1,,
300119,0000000,1,,
300118,0000000,1,,
300117,0000000,1,,
300116,0000000,1,,
300115,0000000,1,,
300114,0000000,1,,
300113,0000000,1,,
300112,0000000,1,,
300111,0000000,1,,
300110,0000000,1,,
300109,0000000,1,,
300108,0000000,1,,
300107,0000000,1,,
300106,0000000,1,,
300105,0000000,1,,
300104,0000000,1,,
300103,0000000,1,,
300102,0000000,1,,
300101,0000000,1,,
300100,0000000,1,,
300099,0000000,1,,
300098,0000000,1,,
300097,0000000,1,,
300096,0000000,1,,
300095,0000000,1,,
300094,0000000,1,,
300093,0000000,1,,
300092,0000000,1,,
300091,0000000,1,,
300090,0000000,1,,
300088,0000000,1,,
300087,0000000,1,,
300086,0000000,1,,
300085,0000000,1,,
300084,0000000,1,,
300080,0000000,1,,
300078,0000000,1,,
300077,0000000,1,,
300075,0000000,1,,
300074,0000000,1,,
300072,0000000,1,,
300071,0000000,1,,
300070,0000000,1,,
300067,0000000,1,,
300065,0000000,1,,
300063,0000000,1,,
300062,0000000,1,,
300060,0000000,1,,
300059,0000000,1,,
300058,0000000,1,,
300057,0000000,1,,
300056,0000000,1,,
300055,0000000,1,,
300054,0000000,1,,
300053,0000000,1,,
300052,0000000,1,,
300051,0000000,1,,
300050,0000000,1,,
300049,0000000,1,,
300044,0000000,1,,
300043,0000000,1,,
300042,0000000,1,,
300041,0000000,1,,
300040,0000000,1,,
300039,0000000,1,,
300036,0000000,1,,
300035,0000000,1,,
300034,0000000,1,,
300033,0000000,1,,
300032,0000000,1,,
300031,0000000,1,,
300030,0000000,1,,
300029,0000000,1,,
300028,0000000,1,,
300027,0000000,1,,
300026,0000000,1,,
300025,0000000,1,,
300024,0000000,1,,
300023,0000000,1,,
300022,0000000,1,,
300021,0000000,1,,
300020,0000000,1,,
300019,0000000,1,,
300018,0000000,1,,
300011401,0000000,1,,
300011,0000000,1,,
300010,0000000,1,,
300009,0000000,1,,
300008,0000000,1,,
300007302,0000000,1,,
300007,0000000,1,,
300006,0000000,1,,
300005501,0000000,1,,
300005,0000000,1,,
300004,0000000,1,,
300003,0000000,1,,
300002801,0000000,1,,
300002,0000000,1,,
300001,0000000,1,,
300000,0000000,1,,
299923,0000002,1,,
299922,0000057,1,,
299921,0000080,1,,
299890,0000113,1,,
299885,0000000,1,,
299884,0000000,1,,
299883,0000000,1,,
299882,0000000,1,,
299881,0000000,1,,
299880,0000000,1,,
299879,0000000,1,,
299878,0000000,1,,
299877,0000000,1,,
299876,0000000,1,,
299875,0000000,1,,
299874,0000000,1,,
299873,0000000,1,,
299872,0000000,1,,
299871,0000000,1,,
299870,0000000,1,,
299869,0000000,1,,
299868,0000000,1,,
299867,0000000,1,,
299855,0000000,1,,
299853,0000000,1,,
299852,0000000,1,,
299851,0000000,1,,
299850,0000000,1,,
299849,0000000,1,,
299848,0000000,1,,
299846,0000001,1,,
299845,0000000,1,,
299844,0000000,1,,
299843,0000000,1,,
299841,0000000,1,,
299839,0000000,1,,
299838,0000000,1,,
299837,0000000,1,,
299836,0000000,1,,
299835,0000000,1,,
299834,0000000,1,,
299832,0000000,1,,
299830,0000000,1,,
299829,0000000,1,,
299828,0000000,1,,
299827,0000000,1,,
299826,0000000,1,,
299825,0000000,1,,
299824,0000000,1,,
299823,0000000,1,,
299822,0000000,1,,
299821,0000000,1,,
299721,0000000,1,,
299519,0000125,1,,
299518,0000116,1,,
299517,0000029,1,,
299514,0000000,1,,
299504,0000010,1,,
299503,0000000,1,,
299502,0000000,1,,
299501,0000000,1,,
299500,0000000,1,,
299083,0000000,1,,
299081,0000013,1,,
299079,0000000,1,,
299052,0000000,1,,
299039,0000000,1,,
299038,0000000,1,,
299037,0000000,1,,
299036,0000000,1,,
299035,0000000,1,,
299034,0000004,1,,
299033,0000000,1,,
299032,0000000,1,,
299031,0000000,1,,
299009,0000000,1,,
298732,0000010,1,,
298699,0000000,1,,
298697,0000000,1,,
298695,0000000,1,,
298693,0000000,1,,
298691,0000000,1,,
298689,0000000,1,,
298654,0000015,1,,
298652,0000015,1,,
298650,0000014,1,,
298648,0000000,1,,
298647,0000000,1,,
298646,0000000,1,,
298645,0000000,1,,
298644,0000000,1,,
298643,0000000,1,,
298642,0000000,1,,
298641,0000000,1,,
298640,0000000,1,,
298639,0000000,1,,
298638,0000000,1,,
298637,0000000,1,,
298636,0000000,1,,
298488,0000000,1,,
298487,0000000,1,,
298485,0000000,1,,
298483,0000000,1,,
298479,0000000,1,,
298478,0000000,1,,
298477,0000000,1,,
298476,0000000,1,,
298468,0000000,1,,
298466,0000000,1,,
298464,0000000,1,,
298452,0000000,1,,
298368,0000000,1,,
298367,0000000,1,,
298366,0000000,1,,
298365,0000000,1,,
298364,0000000,1,,
298363,0000000,1,,
298362,0000000,1,,
298361,0000000,1,,
298271,0000000,1,,
298223,0000000,1,,
298222,0000000,1,,
298221,0000000,1,,
298219,0000000,1,,
298218,0000000,1,,
298217,0000000,1,,
298216,0000000,1,,
298215,0000000,1,,
298214,0000000,1,,
298213,0000000,1,,
298212,0000000,1,,
298211,0000000,1,,
298210,0000000,1,,
298209,0000000,1,,
298204,0000000,1,,
298202,0000000,1,,
298059,0000000,1,,
298058,0000000,1,,
298057,0000000,1,,
298033,0000000,1,,
298032,0000000,1,,
298031,0000000,1,,
298030,0000000,1,,
298029,0000000,1,,
298028,0000000,1,,
297939,0000000,1,,
297938,0000000,1,,
297935,0000048,1,,
297934,0000033,1,,
297933,0000000,1,,
297932,0000021,1,,
297931,0000035,1,,
297930,0000391,1,,
297929,0000000,1,,
297008,0000006,1,,
297007,0000000,1,,
297006,0000000,1,,
297005,0000000,1,,
297004,0000706,1,,
297003,0000000,1,,
297002,0000000,1,,
296899,0000005,1,,
296898,0000004,1,,
296896,0000005,1,,
296895,0000013,1,,
296894,0000003,1,,
296893,0000004,1,,
296892,0000005,1,,
296891,0000003,1,,
296890,0000004,1,,
296889,0000005,1,,
296888,0000005,1,,
296887,0000006,1,,
296886,0000003,1,,
296885,0000003,1,,
296847,0000000,1,,
295939,0000000,1,,
295936,0000000,1,,
295933,0000000,1,,
295932,0000000,1,,
295930,0000000,1,,
295925,0000000,1,,
295924,0000000,1,,
295923,0000000,1,,
295910,0000000,1,,
295906,0000000,1,,
295905,0000000,1,,
295904,0000000,1,,
295903,0000000,1,,
295902,0000000,1,,
295901,0000000,1,,
295854,0000003,1,,
295853,0000000,1,,
295852,0000008,1,,
295849,0000028,1,,
295848,0000026,1,,
295847,0000051,1,,
295846,0000106,1,,
295845,0000081,1,,
295841,0000000,1,,
295838,0000000,1,,
295836,0000011,1,,
295833,0000018,1,,
295832,0000000,1,,
295829,0000126,1,,
295827,0000009,1,,
295826,0000064,1,,
295821,0002014,1,,
295819,0000000,1,,
295818,0000000,1,,
295817,0000055,1,,
295816,0000016,1,,
295815,0000000,1,,
295814,0000000,1,,
295811,0000000,1,,
295810,0000000,1,,
295702,0000000,1,,
295701,0000000,1,,
295700,0000000,1,,
295591,0000004,1,,
295590,0000003,1,,
295586,0000143,1,,
295583,0000043,1,,
295582,0000016,1,,
295572,0000020,1,,
295571,0000029,1,,
295570,0000020,1,,
295569,0000018,1,,
295568,0000022,1,,
295567,0000028,1,,
295566,0000039,1,,
295565,0000031,1,,
295564,0000012,1,,
295563,0000012,1,,
295562,0000016,1,,
295561,0000014,1,,
295560,0000022,1,,
295559,0000032,1,,
295558,0000030,1,,
295557,0000030,1,,
295553,0000081,1,,
295552,0000089,1,,
295550,0000026,1,,
295549,0000066,1,,
295548,0000018,1,,
295544,0000030,1,,
295543,0000025,1,,
295542,0000021,1,,
295541,0000048,1,,
295540,0000019,1,,
295539,0000007,1,,
295535,0000142,1,,
295522,0000014,1,,
295521,0000023,1,,
295520,0000019,1,,
295519,0000033,1,,
295518,0000004,1,,
295517,0000022,1,,
295516,0000016,1,,
295515,0000017,1,,
295514,0000016,1,,
295513,0000007,1,,
295512,0000004,1,,
295511,0000002,1,,
295510,0000013,1,,
295509,0000008,1,,
295508,0000011,1,,
295507,0000014,1,,
295506,0000012,1,,
295505,0000015,1,,
295504,0000015,1,,
295503,0000014,1,,
295502,0000016,1,,
295501,0000012,1,,
295485,0000030,1,,
295480,0000018,1,,
295479,0000000,1,,
295478,0000000,1,,
295477,0000037,1,,
295476,0000037,1,,
295475,0000000,1,,
295474,0000000,1,,
295473,0000017,1,,
295472,0000000,1,,
295467,0000000,1,,
295466,0000000,1,,
295462,0000011,1,,
295461,0000018,1,,
295460,0000007,1,,
295450,0000017,1,,
295449,0000015,1,,
295447,0000000,1,,
295438,0000015,1,,
295437,0000011,1,,
295436,0000011,1,,
295435,0000024,1,,
295434,0000008,1,,
295433,0000009,1,,
295432,0000003,1,,
295431,0000006,1,,
295430,0000003,1,,
295429,0000005,1,,
295428,0000005,1,,
295427,0000005,1,,
295426,0000022,1,,
295425,0000030,1,,
295424,0000032,1,,
295423,0000033,1,,
295422,0000032,1,,
295421,0000009,1,,
295420,0000011,1,,
295419,0000022,1,,
295418,0000012,1,,
295416,0000016,1,,
295415,0000002,1,,
295414,0000004,1,,
295413,0000009,1,,
295412,0000010,1,,
295411,0000007,1,,
295410,0000016,1,,
295409,0000015,1,,
295408,0000011,1,,
295407,0000010,1,,
295406,0000008,1,,
295405,0000013,1,,
295404,0000020,1,,
295403,0000009,1,,
